label,threshold_group_fraction,coordination_gate_mode,environment_threshold,benefit,action_cost,payoff_learning_rate,coordination_mixer,coordination_peer_rule,alpha,coordination_threshold,seed,epochs,run_dir,domain_final_action_rate,domain_final_mean_action_probability,domain_final_mean_payoff,domain_final_payoff_variance,domain_final_group_action_rate_gap,domain_final_coordination_enabled_action_rate,domain_final_coordination_disabled_action_rate,final_fragmentation_components
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190312_536285_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed01,0.42,0.4511604647068425,0.27375357142857143,0.04851089667091836,0.1866666666666667,0.56,0.37333333333333335,15
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190312_604606_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed02,0.53,0.4931333632947555,0.28145,0.05421743321428571,0.2533333333333333,0.72,0.4666666666666667,18
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190312_672313_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed03,0.48,0.534614027918088,0.30689999999999995,0.05449775734693877,0.31999999999999995,0.72,0.4,16
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190312_741492_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed04,0.36,0.3643195438641301,0.18667499999999998,0.023158537487244897,0.053333333333333344,0.4,0.3466666666666667,10
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190312_810351_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed05,0.45,0.49191929660787914,0.27288214285714285,0.0543506282015306,0.36,0.72,0.36,14
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190312_878697_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.33,0.3896227050760362,0.2324785714285715,0.030240900051020404,0.013333333333333308,0.32,0.3333333333333333,15
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190312_953504_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.49,0.47431219722170875,0.2469357142857143,0.0367232275,0.25333333333333335,0.68,0.4266666666666667,18
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190313_030419_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.44,0.5087451967036605,0.2685392857142857,0.04327923493622448,0.16000000000000003,0.56,0.4,16
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190313_105948_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.32,0.3107720134146671,0.16456428571428566,0.01745696831632653,0.053333333333333344,0.36,0.30666666666666664,10
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190313_182004_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.41,0.4526588388624193,0.21145,0.040222463826530615,0.36000000000000004,0.68,0.32,14
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190313_257391_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed01,0.14,0.14323804308715585,0.19519999999999996,0.03076429673469388,0.08000000000000002,0.2,0.12,15
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190313_326992_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed02,0.1,0.09696763133355875,0.2127642857142857,0.03304805770408163,0.026666666666666672,0.08,0.10666666666666667,18
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190313_399961_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed03,0.19,0.20498711736185826,0.2052,0.024260013571428575,0.22666666666666666,0.36,0.13333333333333333,16
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190313_470564_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed04,0.05,0.07239417387075893,0.24819999999999992,0.026153331428571427,0.013333333333333336,0.04,0.05333333333333334,10
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190313_541133_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed05,0.17,0.17947463684985782,0.2067785714285714,0.029859443826530618,0.2,0.32,0.12,14
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190313_611943_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.14,0.12170670710632468,0.19502857142857138,0.03084596857142858,0.08000000000000002,0.2,0.12,15
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190313_687691_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.1,0.10112600179031447,0.21217857142857144,0.03286836096938775,0.026666666666666658,0.12,0.09333333333333334,18
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190313_762491_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.19,0.15842438019417943,0.2052,0.024260013571428575,0.22666666666666666,0.36,0.13333333333333333,16
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190313_838290_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.05,0.07356494020409202,0.24819999999999992,0.026153331428571427,0.013333333333333336,0.04,0.05333333333333334,10
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190313_913477_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.11,0.1211800386599074,0.22092499999999998,0.027003768099489792,0.06666666666666667,0.16,0.09333333333333334,14
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190313_991785_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed01,0.21,0.2022940110929867,0.21615714285714283,0.018090342142857145,0.22666666666666666,0.04,0.26666666666666666,15
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190314_070804_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed02,0.24,0.2067955294939585,0.22213214285714283,0.019533480752551013,0.21333333333333332,0.08,0.29333333333333333,18
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190314_140489_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed03,0.2,0.22508249964002902,0.20699285714285715,0.014099260663265303,0.15999999999999998,0.08,0.24,16
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190314_213019_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed04,0.18,0.1749642528853796,0.19273571428571426,0.021314324540816325,0.18666666666666665,0.04,0.22666666666666666,10
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190314_283768_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed05,0.23,0.2410187446777661,0.2045892857142857,0.02606534789540817,0.2,0.08,0.28,14
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190314_358452_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.22,0.22006208879720177,0.21262857142857144,0.01809630234693877,0.18666666666666665,0.08,0.26666666666666666,15
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190314_437983_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.25,0.22851287022859856,0.22900357142857142,0.016247227793367344,0.22666666666666663,0.08,0.30666666666666664,18
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190314_514169_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.25,0.25642439961031815,0.1951892857142857,0.013046541977040818,0.06666666666666665,0.2,0.26666666666666666,16
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190314_588572_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.2,0.18999656978747,0.1865785714285714,0.018998735153061226,0.15999999999999998,0.08,0.24,10
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190314_661586_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.23,0.2524960858641324,0.17712142857142854,0.022154670459183675,0.14666666666666667,0.12,0.26666666666666666,14
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190314_736485_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed01,0.07,0.06039456496956244,0.23928928571428568,0.02395576656887755,0.09333333333333334,0.0,0.09333333333333334,15
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190314_805100_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed02,0.06,0.05818995249488884,0.24488571428571423,0.02250964,0.08,0.0,0.08,18
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190314_874104_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed03,0.04,0.056929253006830056,0.25923928571428567,0.021368728711734692,0.0,0.04,0.04,16
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190314_943189_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed04,0.03,0.043974467091019515,0.2691571428571428,0.01633755489795918,0.04,0.0,0.04,10
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190315_015589_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed05,0.06,0.06347103435878554,0.24074642857142856,0.026221719630102044,0.08,0.0,0.08,14
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190315_085802_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.06,0.06550155585964579,0.24984642857142852,0.019218972589285715,0.08,0.0,0.08,15
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190315_165338_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.06,0.06578758733741932,0.24488571428571423,0.02250964,0.08,0.0,0.08,18
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190315_243334_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.05,0.06160992773996668,0.25258571428571425,0.02166235489795918,0.04,0.08,0.04,16
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190315_321111_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.03,0.049683391885485706,0.2691571428571428,0.01633755489795918,0.04,0.0,0.04,10
toy9_heterogeneous_sensitivity_seeds01_05,0.25,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190315_399692_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.07,0.0677926747884276,0.23883214285714285,0.024366382283163266,0.04,0.04,0.08,14
toy9_heterogeneous_sensitivity_seeds01_05,0.25,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190315_473340_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed01,0.42,0.4511604647068425,0.27375357142857143,0.04851089667091836,0.42,0.42,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.25,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190315_552512_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed02,0.53,0.4931333632947555,0.28145,0.05421743321428571,0.53,0.53,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.25,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190315_634303_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed03,0.48,0.534614027918088,0.30689999999999995,0.05449775734693877,0.48,0.48,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.25,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190315_714093_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed04,0.36,0.3643195438641301,0.18667499999999998,0.023158537487244897,0.36,0.36,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.25,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190315_793132_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed05,0.45,0.49191929660787914,0.27288214285714285,0.0543506282015306,0.45,0.45,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.25,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190315_874308_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.41,0.4644816531746139,0.24708928571428573,0.04568788616071429,0.41,0.41,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.25,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190315_975011_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.54,0.5105297005121917,0.2863214285714285,0.04734016709183673,0.54,0.54,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.25,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190316_076361_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.52,0.5373938815551079,0.30962500000000004,0.06432889636479593,0.52,0.52,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.25,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190316_178241_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.38,0.3554451964996684,0.18953214285714282,0.02816733340561224,0.38,0.38,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.25,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190316_282591_toy9_heterogeneous_sensitivity_seeds01_05_f0p25_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.45,0.46901072041124225,0.24892142857142857,0.05511893362244897,0.45,0.45,0.0,1
