label,case,seed,mixer,peer_rule,init_mode,alpha,threshold,run_dir,final_mean_global_accuracy,final_mean_consensus,final_fragmentation_components
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.5,-0.2,experiments/runs/20260429_171025_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_tm0p2_seed04,0.891380000114441,0.9884502551020408,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.5,0.0,experiments/runs/20260429_171033_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p0_seed04,0.8907240033149719,0.9825510204081632,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.5,0.2,experiments/runs/20260429_171041_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p2_seed04,0.8856759965419769,0.9492761479591837,27
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.5,0.4,experiments/runs/20260429_171050_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p4_seed04,0.8848519968986511,0.9446619897959184,45
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.5,0.6,experiments/runs/20260429_171059_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p6_seed04,0.8841319966316223,0.9398150510204082,50
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.0,-0.2,experiments/runs/20260429_171107_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_tm0p2_seed05,0.8897160017490386,0.953389668367347,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.0,0.0,experiments/runs/20260429_171116_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p0_seed05,0.8897160017490386,0.953389668367347,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.0,0.2,experiments/runs/20260429_171126_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p2_seed05,0.8897160017490386,0.953389668367347,32
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.0,0.4,experiments/runs/20260429_171134_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p4_seed05,0.8897160017490386,0.953389668367347,50
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.0,0.6,experiments/runs/20260429_171143_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p6_seed05,0.8897160017490386,0.953389668367347,50
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.1,-0.2,experiments/runs/20260429_171151_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_tm0p2_seed05,0.8911960041522979,0.9641358418367347,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.1,0.0,experiments/runs/20260429_171200_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p0_seed05,0.8912040019035339,0.9606632653061224,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.1,0.2,experiments/runs/20260429_171209_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p2_seed05,0.8922000002861022,0.9565816326530612,28
