label,regime,game_family,purpose,payoff_T,payoff_R,payoff_P,payoff_S,update_rule,mixer,peer_rule,seed,alpha,selection_strength,policy_temperature,payoff_transform,exploration_epsilon,run_dir,final_cooperation_rate,final_mean_payoff,final_mean_policy_cooperation,final_cooperation_components,final_largest_cooperation_cluster_fraction,final_fragmentation_components
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212428_630697_toy2_regime_sweep_seeds01_05_snowdrift_fermi_imitation_none_a0p25_seed01,0.2,0.9675,0.20674671232700348,5,0.09,100
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212428_906844_toy2_regime_sweep_seeds01_05_snowdrift_fermi_imitation_none_a0p25_seed02,0.1,0.5275,0.07081042975187302,3,0.05,100
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212429_174161_toy2_regime_sweep_seeds01_05_snowdrift_fermi_imitation_none_a0p25_seed03,0.0,0.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212429_436183_toy2_regime_sweep_seeds01_05_snowdrift_fermi_imitation_none_a0p25_seed04,0.33,1.655,0.2903258502483368,8,0.17,100
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212429_728490_toy2_regime_sweep_seeds01_05_snowdrift_fermi_imitation_none_a0p25_seed05,0.18,0.89,0.16831928491592407,5,0.06,100
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212430_092597_toy2_regime_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_a0p25_seed01,0.06,0.355,0.053881458938121796,4,0.02,1
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212430_428778_toy2_regime_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_a0p25_seed02,0.0,0.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212430_743737_toy2_regime_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_a0p25_seed03,0.28,1.3825,0.32262226939201355,6,0.22,1
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212431_072428_toy2_regime_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_a0p25_seed04,0.27,1.195,0.21019518375396729,3,0.25,1
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212431_399418_toy2_regime_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_a0p25_seed05,0.07,0.315,0.06000961363315582,1,0.07,1
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,rd_well_mixed,none,none,1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260429_212431_737544_toy2_regime_sweep_seeds01_05_snowdrift_rd_well_mixed_reference_seed01,0.42857711315277214,2.142881155167957,0.42857711315277214,0,0.0,0
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212431_789229_toy2_regime_sweep_seeds01_05_stag_hunt_neural_policy_none_a0p25_seed01,0.18,1.895,0.19395656883716583,13,0.06,100
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212434_825014_toy2_regime_sweep_seeds01_05_stag_hunt_neural_policy_none_a0p25_seed02,0.2,2.055,0.2411736100912094,6,0.12,100
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212437_800455_toy2_regime_sweep_seeds01_05_stag_hunt_neural_policy_none_a0p25_seed03,0.2,1.98,0.14598827064037323,9,0.06,100
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212440_851488_toy2_regime_sweep_seeds01_05_stag_hunt_neural_policy_none_a0p25_seed04,0.18,1.97,0.20340196788311005,8,0.07,100
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212443_811144_toy2_regime_sweep_seeds01_05_stag_hunt_neural_policy_none_a0p25_seed05,0.22,1.96,0.20730064809322357,11,0.06,100
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,output_average,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212446_745431_toy2_regime_sweep_seeds01_05_stag_hunt_neural_policy_output_average_a0p25_seed01,0.05,1.95,0.06496746838092804,5,0.01,1
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,output_average,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212451_907061_toy2_regime_sweep_seeds01_05_stag_hunt_neural_policy_output_average_a0p25_seed02,0.12,2.015,0.10965322703123093,4,0.09,1
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,output_average,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212457_277913_toy2_regime_sweep_seeds01_05_stag_hunt_neural_policy_output_average_a0p25_seed03,0.12,1.955,0.04857457056641579,7,0.04,1
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,output_average,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212502_498711_toy2_regime_sweep_seeds01_05_stag_hunt_neural_policy_output_average_a0p25_seed04,0.11,1.935,0.09105353057384491,8,0.03,1
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,output_average,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212508_038069_toy2_regime_sweep_seeds01_05_stag_hunt_neural_policy_output_average_a0p25_seed05,0.12,1.925,0.08242374658584595,9,0.03,1
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212513_155934_toy2_regime_sweep_seeds01_05_stag_hunt_fermi_imitation_none_a0p25_seed01,0.0,2.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212513_410729_toy2_regime_sweep_seeds01_05_stag_hunt_fermi_imitation_none_a0p25_seed02,0.0,2.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212513_678747_toy2_regime_sweep_seeds01_05_stag_hunt_fermi_imitation_none_a0p25_seed03,0.0,2.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212513_935550_toy2_regime_sweep_seeds01_05_stag_hunt_fermi_imitation_none_a0p25_seed04,0.0,2.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212514_197429_toy2_regime_sweep_seeds01_05_stag_hunt_fermi_imitation_none_a0p25_seed05,0.0,2.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,output_average,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212514_459433_toy2_regime_sweep_seeds01_05_stag_hunt_fermi_imitation_output_average_a0p25_seed01,0.0,2.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,output_average,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212514_773470_toy2_regime_sweep_seeds01_05_stag_hunt_fermi_imitation_output_average_a0p25_seed02,0.0,2.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,output_average,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212515_096590_toy2_regime_sweep_seeds01_05_stag_hunt_fermi_imitation_output_average_a0p25_seed03,0.0,2.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,output_average,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212515_465555_toy2_regime_sweep_seeds01_05_stag_hunt_fermi_imitation_output_average_a0p25_seed04,0.0,2.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,output_average,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212515_789196_toy2_regime_sweep_seeds01_05_stag_hunt_fermi_imitation_output_average_a0p25_seed05,0.0,2.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260429_212516_250542_toy2_regime_sweep_seeds01_05_stag_hunt_rd_well_mixed_reference_seed01,4.881933852516003e-14,1.9999999999999025,4.881933852516003e-14,0,0.0,0
