toy,device,agent_count,training_backend,stage,repeats,epochs_per_repeat,seconds_per_run_mean,seconds_per_run_std,seconds_per_epoch_mean,seconds_per_epoch_std,share_of_steady_state_pct,share_of_hooked_step_pct
toy4,cpu,2048,tensor_batched,sample_revision_mask,3,10.0,0.002344408188946545,0.00016553602014236437,0.00023444081889465452,1.655360201423643e-05,0.2229805991055155,0.22348367109961578
toy4,cpu,2048,tensor_batched,select_peers,3,10.0,0.0035537462681531906,0.0014155120132642945,0.0003553746268153191,0.00014155120132642942,0.33221564879335846,0.3329373610884571
toy4,cpu,2048,tensor_batched,social_adam_update,3,10.0,0.08279872274336715,0.013751044512267366,0.008279872274336715,0.0013751044512267361,7.843286069784418,7.860927274197594
toy4,cpu,2048,tensor_batched,social_autograd_grad,3,10.0,0.02587501103213678,0.0040516069766606535,0.002587501103213678,0.0004051606976660653,2.446213703440019,2.4516911402254693
toy4,cpu,2048,tensor_batched,social_distillation,3,10.0,0.20393417375938347,0.03538817373026812,0.020393417375938347,0.003538817373026811,19.276996629306527,19.320179327744192
toy4,cpu,2048,tensor_batched,social_loss_forward,3,10.0,0.017686417714382213,0.003514860818362923,0.001768641771438221,0.00035148608183629217,1.6696989661697295,1.6734328238165512
toy4,cpu,2048,tensor_batched,social_loss_update,3,10.0,0.0,0.0,0.0,0.0,0.0,0.0
toy4,cpu,2048,tensor_batched,social_mix,3,10.0,0.025045142120992143,0.004936289209669985,0.0025045142120992143,0.0004936289209669986,2.3589170380800955,2.3641577678035524
toy4,cpu,2048,tensor_batched,social_optimizer_update,3,10.0,0.11845192534383386,0.018321008062527684,0.011845192534383387,0.0018321008062527678,11.215215451470543,11.240406234763404
toy4,cpu,2048,tensor_batched,social_step,3,10.0,0.2045044096497198,0.035465579929792976,0.020450440964971978,0.003546557992979297,19.330894471799997,19.374197685456494
toy4,cpu,2048,tensor_batched,social_trainable_parameters,3,10.0,0.0,0.0,0.0,0.0,0.0,0.0
toy4,cpu,2048,tensor_batched,steady_state_total,3,10.0,1.0561531419710566,0.0675810078244506,0.10561531419710567,0.006758100782445067,100.0,100.2234836710996
toy4,cpu,2048,tensor_batched,update_payoff_ema,3,10.0,0.0028500513872131705,0.0004254596835983739,0.00028500513872131705,4.254596835983741e-05,0.27045974001985956,0.271069634311288
